@relation sentiment-of-kitapyurdu-comments
@attribute comment string
@attribute sentiment {positive,negative}

@data
"en guzel kitap satin alma sitesidir. biraz eski bir site tasarimina sahip hatta yillardir ayni tasarimi kullaniyorlar ama aranilan her kitabi en kisa surede ulastirabiliyorlar. ornegin stokta var durumu gosterip 4 hafta beni bir kitap icin surunduren d&r ornegi varken  ayni yazarin farkli bir kitabini 2-3 gun icerisinde bana kavusturabiliyorlar. ayricasuana kadar kitapyurdunda olmayip baska bir sitede olan bir kitaba rastlamadim. adamlar bana 1993 basimi turk tarih kurumunun kitabini ulastirdilar.", positive
"1-2 sene oncesine kadar onlarca kitap siparis ettigim ve hic bir sorun yasamadigim site.ama kullanici dostu bir arayuze gecmemekte israr ediyorlar.siteden ust uste bir kac hata da alinca farkli alternatiflere yonelmek kacinilmaz oluyor.buradan kendilerine sesleniyorum: siteyi sifirdan kodlayin.", positive
"ilk acildigindan bu yana bana hic sikinti yasatmamis site. diger sitelerden de kitap alan biri olarak genellikle bu siteyi tercih ediyorum.genelde fiyatlar d&r  idefix kitapzen.com ile ayni oluyor yada daha dusuk olabiliyor.kitap tedarik etme de pek fazla sorun cikarmiyorlar.zaten kitaplarin yaninda kac gunde elinize ulasir yaziyorvegenelde dogrucikiyor.simdiye kadar ezik yirtik hatali kitapla hic karsilasmadim.bolca kitap ayraci gonderiyorlar.ki kitap ayraci kitap kurtlarinin en buyuk zaafidir. (benim ole)kitaplara cok onem veriyorlar ki onlari baya saglam sarip sarmaliyorlar.kargon geldiginde elinde falcata ve makasla kitaplarina ulasmaya calisiyorrsun.ama eger kargon yurtici kargo  ile geliyorsa adamlar kitaplardan ayrilmak istemediginden.eline bazen gec ulasabiliyor.", positive
"bir siparisimi daha sapa saglam eksiksiz gondermis  kitap sitesi.", positive
"kargo bedava(surat kargo bedava yurt ici 25kurus  mng90kurus) kampanyasiyla gonlumu hos eden ve sonradan bana birde kalem gonderdigini soyleyen simdilik sahane site.", positive
"sahaf bolumu cok ise yarayan site.", positive
"okumak istedigim kitaplari guvenle siparis ettigim yer olarak kalbime tahtini kurmus olan site.", positive
"urun cesidinin fazlaligi  uygun fiyatlari ve kisa teslimat sureleriyle tercih edilebilecek sitedir. aldigim urun sayisi birden fazla olmasina ragmen 2-3 gunde tarafima sorunsuzca ulastirmislardir. not: su konuda uyarmak isterim kargonun bedava olmasi icin secebileceginiz az sayida urun var. ayraclarindisinda pek alinabilecek urun yok. el yapimi diye secilen kitapayraclari da bildiginiz kartondur. hatta kartondan bile incedir. adam eliyle kesmis o belli de.husran yaratmasin.", positive
"turkiyedeki en iyi online kitap satis sitesi.siparis verdiginiz kitaplar tam da soyledikleri zamanda elinizde oluyor. ne erken ne de gec   tam zamaninda. bundan dolayi cok takdir edilmesi gerekiyor.sirf musteri cekebilmek icin hemen teslim ederiz demiyorlar. su su kitap 5 gunde elinizde olur diyorlar. tak oluyor.", positive
"basta kullandigim siteydi. ancak simdi kullanmiyorum.", negative
"siparisimi 10 gundur gonderemeyen sitedir. kitabi d&r da bulamadigim icin mecbur kalmistim.", negative
"esek yukuyle para kazanmalarina ragmen erken donem-internetten kalma boktan tasarimlarina hâlâ ayar cekemediler gitti (hayir bi de bu ayarli hali). gerekli gereksiz ne varsa her seyi anasayfaya tikistirmasaniz olmuyor abi. tamam bu isler ne ucuz ne de kolay ama sen de koca sirketsinyayinevlerini duduklemeyi iyi biliyorsun is yenilige gelince orali bile olmuyorsun. olmuyor.ve evet isini iyi yapan bir sitedir. ama entrymizin konusu bu degil.", negative
"ne yapmaya calistiklarini anlamis degilim. siparisler temin edilmiyor telefonlara cevap verilmiyor. bayramdi soyleydi boyleydi diye bahaneleri siralayip 5 tl hediye ediyoruz diye mesaj atmislar. gorunen o ki musteri memnuniyeti kavramini fazla hafife aliyorlar.gercekte ne gibi bir sorun yasadiklarini bilmiyorum ama bu sekilde dibe vuracaklarina gecici olarak siparis alimini durdursalardi imajlari daha az zarar gorurdu.", negative
"bu kadar sorumsuzluk olamaz resmen insanlari dolandiriyorlar. nereden bulastim bilmiyorum ki. halbuki internetten birsey almadan kesin arastirma yaparim. hic bir sekilde iletisim kurulamiyor kendileriyle ve kimseyi de bir taraflarina salladiklari yok. rezalet resmen. aylar sonra gelen kitabi neyleyeyim. bu nedir ya bok gibi is.", negative
"ekip olarak tasi taragi toplayip ulkeyi terk ettiler sanirim. arada bir 5 tl hediye mesajlariyla insanlari oyaliyorlar.", negative
"sitesi cok sikintili kitapci. sabahtan beri siparis verebilmek icin efor sarf ediyorum.", negative
"artik bircok kitapta idefixe ve dr.com.trye gore daha yuksek fiyat cektigi icin pek tercih etmedigim kitapci. kargo odeyen kitaplar fazlasiyla uyduruk. ucretsiz kargo limitleri ise cok yuksek. 150 tllik ne kitabi alabilir ki insan her alisveriste. drda bu limit 25 tl iken idefixte 50 tl.", negative
"su siralar asiri yavas olan site. 40 dakikadir bir kitabi almak icin ugrasiyorum donup donup atiyor. en sonunda basarip odemeyi yap dedikten sonra ise soyle bir fincan kahveyi gozunuze sokuyorlar uzun zamandir burdan alisveris yapmamistim eskiden yoktu ne zamandir cikiyor bu resim bilmiyorum fakat burada dikkat edin bu resimden sonra hangi secenegi tiklarsaniz tiklayin odemeniz yapildi tesekkur ederiz  gene bekleriz vb. seyler cikmiyor siz de benim gibi odeme yapilmadi sanip ayni urunu 2 kere alabilirsinizneyseki iptal butonu var. pazar gecesi verdigim siparis bugun ogle saatlerinde ( 1bucuk gun gibi bi surede ) elime ulasti pisman etmediler beni tesekkur ediyorum.", negative
"12 kasimda siparis ettigim 100 lira degerindeki kitaplarimi temin edilmesine ragmen hala kargoya vermeyen site. herkesin bir plani var beceremeyecegin sozu verme ona gore yolumuza bakalim hiyar herifler.", negative
"ilk defa internet uzerinden kitap almami saglayan sitedir kendileri. uzun yillar olmasa da kendisiyle uzun bir gecmisim soz konusu. ara ara fazladan indirimler aldigim olmustur. fakat son zamanlarda kitaplarimin buyuk cogunlugunu buradan almiyorum. bunun da iki sebebi var. oncelikle  muadillerine gore yuksek fiyatlar sunabiliyorlar (bizzatmagazadan kitap almaktancokcok daha makultabi). bu soyledigim farklar yuzde 5 gibi farklar  kapitalizmin piyonlari rasyonel tuketiciler olmamizdan oturu cabuk tepki verebiliyoruz bu farklara. ama beni asil uzen durum ise  kargonun ucretsiz olmasi icin yuksek gibi bir alisveris tutarina ulasmaniz gerekliligi. gunumuzde bunun cok cok altina bu hizmeti sunan daha buyuk kitapcilarin internet satislari mevcut. kargo ucreti mi dert ettigin. diyenler olacaktir. ben de onu diyorum iste  kargo ucreti dert olmamali boyle buyuklukte bir siteye. ozellikle de boyle firmalarin yapacagi kurumsal anlasmalarda  kargo sirketlerinin kendilerine son derece makul fiyatlar sunabilecegi bir donemde.bu iki kucuk elestirimden sonra  bir kac guzel kelamda da bulunmak isterim. bir kere  bu sitede var olan kitap cesitliligini baska hic bir sitede gormedim (turkiye icin konusuyorum tabi). kitap hakkinda detayli bilgi vermeleri ve kullanmasam da okuyucu yorumlarina yer vermeleri de ayri guzel ozelliklerinden. alacaginiz kitabi kac gun icinde elinize ulastirmayi taahhut ettilerse  en gec o surede elinizde olur. acikcasi son zamanlarda pek hazzetmiyordum kendilerinden. ama gecmisin hatrina  uzaklardan ulasamayacagim kitaplara sayelerinde ulasmami sagladiklari o gunlerin hatrina yine de ayri bir yerleri vardir bende.bir diger internet kitapcim icin.", positive
"toplam 6 adet kitabi siparisimi verdikten tam 1 gun sonra evet yaziyla bir gun sonra tarafima teslim etmis site ki bugune kadar verdigim bir suru siparis icinde ayni performansi hep gostermistir.", positive
"siparisi ulastirma konusunda simdiye kadar alisveris yaptigim en hizli kitap sitesi.", positive
"kalem  anahtarlik  kupa  ajanda  vb urunlerinden aldiginiz zaman kargo odemediginiz ve cok bol ayrac gonderen kitapci. memnunum ben yani.", positive
"beni sasirtarak dun verdigim siparisi bugun elime ulastirdilar. hem de gayet duzgun bir ambalajla.", positive
"aldiginiz kitaplari paketledikleri kutunun uzerinde  kanimca kargo sirketlerini de ters psikolojiden vuran  benim de begenimi kazanmis olan su uyari yazisi yazmaktadir: ozenle tasiyin. icinde bilgi var.", positive
"turkiyede e-alisveris olayini adam gibi yapan birkac sirketten biri. reklam kokan bir cumle olsa da adamlar guzel calisiyorr aferin.", positive
"siparis ettigim tum kitaplar elime ulasti. tenk yu kitapyurdu  tenk yu.", positive
"kitap tedarik hizmetlerinden memnun kaldigim site. ucret iade konusunda oldukca nazik ve ilgililer ki benim icin onemli bir kriter. web sitesi biraz karmasik gibi gorunse de aradiginiza ulasmak gayet kolay. puan karsiligi sunulan hediye secenekleri biraz daha genisletilebilirse memnun olurum. birikmis o kadar puana karsin kendime uygunbir hediye bulamadim  .cokduz bir entry oldu  farkindayim.", positive
"3 senedir alisveris yapiyorum.simdiye degin 15 siparisim oldu ve hicbir sorun yasamadim.aradiginiz cogu kitap stoklarinda mevcut.siparis verdikten en gec 3 bilemediniz 4 gun sonra kitaplar elimdeydi.yardim servisi de gercekten ilgili.indirim orani da diger kitap satisi yapan web sitelerine gore bir hayli yuksek.yaklasik butunkitaplarinda ornek ic sayfalari mevcut.incelemekolayligi adina atilmis buyuk bir adim.", positive
"5 gun temin suresi belirttigi 7 tane kitabi 1 gunde kargoya vererek beni ikinci alisverisimde de cok memnun eden site. ustelik dost kitabevi ile kiyasladigimda yaklasik %25 daha ucuz fiyata aldim kitaplari.", positive
"idefixin tasarimi daha iyi olmasina ragmen  okuyucu yorumlari icin tercih ettigim site.", positive
"belki de internetten alisveris yapmaya ilk bu sitede basladigimdan kendisine acayip bir sempati besledigim site. senelerdir beni hic uzmedi. sayesinde kitapcilardan sogudum diyebilirim.", positive
"hicbir sorun yasamadan eristigim site. hatta dns ayarlarini sifirladim yine sorun yok.", positive
"canim cigerim  kredi karti ekstremin musebbibi kitabevi. ayrica her turlu d&ri dover.", positive
"12 kasimda verdigim ve temin suresi 6 gun olan siparisimi 9-10 gunde temin edip bir turlu kargoya vermeyen site. bugune kadar siparis temin asamasinda yaziyordu siparis tarifinde. mail bombardimanina tutup ayni maili 20 kere ust uste attiktan sonra siparis sevk icin hazir moduna gectiler. bir hafta da bu modda kalacagini tahmin ediyorum. yine de sorun yasayanlara mail bombardimani yontemini tavsiye ederim; telefonlarina ulasmak imkansiz zira. acik birakmislar surekli mesgul. idefixle olan sorunlardan sonra kitapyurduna donmustum. idefixten farkli degil gordugum kadariyla.", negative
"uzak durulmasi gereken sitelerden biri. idefixle ruh ikizi gibiler. siparisleri haftalarca geciktiriyor; iptal iade yapmamak icin direniyorlar. uyeligimi iptal ettim. sayfasina girmeye bile tovbe ettim.", negative
"sirf yazarindan imzali diye siparis verdigim kitabi imzasiz yollayan site.ben onu nisanlima hediye edecektim vicdansiz kitapyurdu.", negative
"tanindikca ve buyudukce hizmet kalitesini arttiracagi yerde simarmayi ve mudana etmemeyi matah bir sey sanan olusumlara benzemeye baslamis kitap satis magazasidir. son siparisim ancak 11 gun sonra kargoya verilebilmistir. aciklama olarak da bulunamayan bir kitap nedeniyle siparisin bekletildigi buna ragmen kitabin temin edilemedigi bu durumun yayinevlerinin stok durumlarini online izlemeye acmamalarindan kaynaklandigi anlatilmistir. iyi de guzel kardesim yayinevlerinin stoklarini online gorememeniz benim sucum mu. goremedigin yayin evininin kitabini satma. ayrica bulamadik dedigin kitap hâlâ sitenizde temin edilebilir gozukuyor hic olmazsa bunu yapma. her neyse sanirim benim icin bundan sonra kitaplarimi baskaca bir temin yoluna gitmek daha dogru olacak.", negative
"vallahi ben de 24 ekimde siparis verdim hâlâ kitaplarima ulasamadim. kitaplar cocugumun odevi icin. telefonu bi acsalar fena patlayacagim.", negative
"ucuz diye kullandigim siteydi ama lanet olsun 20 ekimde verdigim siparis hala hazirlanma asamasindan. uzerinden tam 15 gun gecmis. siparisi verdigimde maksimum 6 gun temin suresi olarak gozukuyordu. hadi onu gectim attigim bilgi talebi mesajlarina da nezaket gosterip cevap vermiyorlar. uzak durulmasi gereken site.", negative
"idefixe ait olan parayi isik hiziyla cektikten sonra siparisi gondermeme rekorunu kirmis olan site. bugun 14. gunune girdi. ustelik urunler ta bir hafta once temin edilmis olarak gorunuyor. yani urunler temin edilmis ancak paket hazirlik asamasinda. sanirim surprizlerle dolu cafcafli ve buyuk bir paket hazirliyorlar. icinden ne cikacak merak ediyorum. tabi kargo elime ulasirsa.", negative
"sql server is zekasi ile ilgili kitap elime ulastiktan sonra icindeki 10 sayfanin matbaa hatasi ile basilmamis oldugunu tespit ederek kendilerine mesaj gonderdim hizli bir sekilde geri donerek ucretsiz-antlasmali kargoya kitabi verdigim takdirde ucretsiz degisim yapabileceklerini soylediler.musteri mennuniyetini on planda tutan online kitap firmasi.an itibari ile kitap elime ulasmis bulunmakta.yaptiklari is takdir edilesi firma.", negative
"yaklasik 3 gun tedarik suresi olan kitabi 1 haftada emin edebilen temin ettikten sonra kargoya veremeyen bir kitap sitesi. bulasmayin. yada bulasin bana ne.", negative
"sahaf sahaf dolasaydim da burdan kitap siparis etmeyeydim. 14 gun once siparis ettigim 5 gun once tedarik ettikleri kitaplarimi 5 gundur kargoya verememeyi basarmislardir. buyuk bir alkis. amazon.frden 2 haftadan az surede gonderdiklerini de yazayim basari daha da goz kamastirsin. bir daha da ugramam.", negative
"bundan 20 gun once verdigim 6 kitaptan 1 tanesini tedarik suresi 2 gun yazmasina ragmen hala temin edemeyen sitedir. digerlerini de 5 10 gunde anca toparladi zaten. buradan okuduklarima bakilirsa tedarikten sonra -ki ben tedarik edilmesinden de umudu kestim- bir de kargoya verilme bekleyisi bekliyor. idefixle es zamanli siparis verip daha sonra buradaki idefix problemlerini okuyup aklimda kalan diger bi kac kitabi da kitapyurdundan soyleyeyim hem de denemis olayim demistim. idefix kitaplarini 2 gun icinde bana ulastirmisken sansima kitapyurdunun bizlere daha hizli ve iyi hizmet vermek adina daha buyuk bir yere tasindigi doneme denk geldim. siparisteki gecikmeleri buna baglamalari belki 1 haftaya kadar yine tolere edilebilir bir mazaret cunku eski hizmet anlayislarindan haberdar degilim. belki olur oyle kitapyurdu iyidir diyenler olabilir. ama sahsen benim ilk ve son siparis verisim olacak.eger bu satirlarimi okuyorsaniz sevgili kitapyurdu calisanlari; bu persembe bitiyor vizelerim. bittigi gibi kitaplar elimde olsa cok tatli olurdu. iyi tasinmalar.", negative
"olumle tehdit edilmediginiz surece alisveris yapmamaniz gereken site. daha once de arkadaslarin defalarca belirttigi gibi kimlik ve kredi kartinin fotokopisini istiyorlar. 400 poundluk amazon.co.uk alisverisinde bile yasamadigim sacmaligi 80tl lik alisveriste yasattilar. kaymakamliktan tuketici hakem heyetine basvurdum. du bakalim baslarini agritmak istiyorum.", negative
"24 ekimde siparis verip kitaplari temin edilmis gorundugu halde hala kargolanmayanlar kervaninda ben de yerimi almak istedim.yalniz bunca yillik alisverisimiz boyunca asla boyle bir gecikme yasatmadiklari ve sorunlari efendi gibi hallettikleri icin olusan guven duygum nedeniyle bendeki kredileri henuz tukenmedi. bir de burada yalniz olmadigimi gorunce baslarinda daha buyuk bir aksaklik oldugu kanisina vardim. diger yandan ciktigini duyar duymaz siparis ettigim ve okumak icin can attigim dahayi market raflarinda bile goruyor olup sepete atamamak beni derinden sarsiyor.", negative
"hediye adabi denen seyden bihaber bir isletme. gecen gun bedava kargo kampanyasi var diye bir siparis verdim. neyse siparisim geldi. kutuyu actim. bir de hediye kitap koymuslar. belli ki satilmayan kitaplari bu sekilde degerlendiriyorlar. itirazim yok ona da guya hediye ettikleri kitabin her yeri lekeli. kendi stoklarindaki copu musteriye hediye adi altinda kakalayarak iyi bir sey yaptiklarini dusunuyorlar sanirim. aynen devam etsinler.", negative
"2 haftadan fazla surede bir siparisi hazirlayamamalari bu sure zarfinda hicbir bilgilendirme yapmamalari ardindan attigim maile de utanmadan falan kitabi temin edemedik boyle kargoya verelim diye geri donus yapmalari uzerine hem siparisimi hem de uyeligimi iptal ettigim site.", negative
"14 kasimda verdigim hepi topu 2 kitaplik siparisimi hala bana ulastiramayan site. ben ki kendilerinin adeta fangirluyum gerek fiyat gerek yakinlik sebebiyle tum kitap alisverislerimi oradan yapiyorum herkese oneriyorum vs. ama tasinma isinden sonra sicislardalar. siparis verdigim kitaplardan biri ayni gun kargo digeri de 3 is gunu icinde teslim yazan bi kitap. gecen hafta bugun verdigim siparisim aslinda cumartesi temin edildi gorunmekteydi ama nasil olduysa o kitaplar teslim almak uzere buroya gelip de siparis tamamlanamadi bi turlu. gerek site gerek mail gerek de facebook sayfalari uzerinden yazdigim mesajlara cevap veren de yok. ne zaman kavusurum kitaplarima bilemiyorum. ondan iki hafta once verdigim siparisimi iptal etmek zorunda kalmistim ve kendilerinden para iadesi degil siparis ceki istedigimi soylemistim tamam oyle yaptik diye mail attilar. ama bu siparisimde kullanmak icin sistemde yuklu bi cek bulamadim. para iadesi de yapilmamis. bu hususta da bilgi istedim ve yine bilgi alamadim. keske tasinmasalardi siparisler bu hizla devam ederse yola kitapzen.com ve kitapvekitap.com ile devam etmek sart olacak.ps: telefonlari da calismiyo. ulan en son kitapturk.com boyle olmustu da sonra batti diye duymustuk. bunlar da oyle olmasa bari.", negative
"artik kullanmadigim site. en son yolladiklari kitaplardan birinin sayfalari birbirine girmis sekildeydi. kontrol etmeden yolluyorlar heralde.yayinci mayinci demeyin bu adamlar sattiklari seyi kontrol etmek zorunda.", negative
"son siparisimden dolayi uyeligimi iptal ettigim online kitapci. daha onceki siparislerde de zaman zaman tedarik suresinin uzamasi ve ya kitabin tedarik edilememesi gibi durumlarla karsilasmistim fakat buna ragmen genel olarak memnundum alisverislerimden. en azindan editorleri bu hususta hizli donusler yapiyor aninda bilgilendiriyorlardi. son sipatiste ise bambaska bi sorun yasadim. siparis takipi sayfamda yer alan kargo bilgilerinden kargomun nerde oldugunu kontrol ettigimde alakasiz olarak giresunda oldugunu ve tanimadigim birine teslim edilmis oldugunu gordum. haftasonu olmasi sebebiyle gonderinin bilgilerinin guncellenmemis olabilecegini teslim alanin ise varis subeme gondermek uzere herhangi bi kargo sirketi calisani olabilecegini dusundum pazartesi gununu beklemeye karar verdim. pazartesi yaptigim kontrolde de durumun degismedigini farkedince iletisime gectim siteyle. malesef 15 gun sonra donus yapabildiler ki bu surede kendim kargo sirketiyle irtibata gecip durumu anlamistim. kargo bilgilerim siteye yanlis girilmis. bosu bosuna onca sure baskasinin kargosunu takip etmisim anlayacaginiz. neyse dedik bisey olmaz gelir kargomuz. kitapyurdundan bi mesaj daha geldi; kargo yetkilileri sizi bulamamis evde. geldiklerini iddia ettikleri gun evde olmama gibi bi durumum yok. iyice sinir oldum. biliyorum bu kargo sirketlerinin subelere uzak gonderiler icin izledikleri yeni taktik ve kitapyurdundan bagimsiz bi sorun ama sonucta birlikte calistiklari sirket.anlatmamin nedeni ise; salt kitapyurdunu kotulemek falan degil. genel olarak internet uzerinden yapilan alisverislerin sorun cikartabilecegine (cogu da kargo sirketi kaynakli) dikkat cekmek istemem. yoksa burdan 50 kere siparis verseniz eminim 45i yine sorunsuz olur.", negative
"gecenin bu saatinde beni sinirden kudurtan sitedir efendim. uzun zamandir alisveris yaparim bir yanlislarini da gormus degildim az onceye kadar. okudugum kitabi bitirmeme uc bes sayfa kalmis olmasina ragmen olaylar hala netlik kazanmamisti. harika bir okuyucu olmasam da kitabin bu sekilde bitmis  olamayacagini farketmek zor degildi. internetten hemen kitabin normalde kac sayfa olduguna baktim ve dusundugum gibi elimde olan kitabin sayfalari eksikti. kitabi daha ocak ayinda almis oldugum icin herhangi bir sey yapamam artik. simdi ben bunca zamandir kitabi kontrol etmedigime mi yanayim kitabin sonunu ogrenemedigime mi yanayim bilemedim. sanirim kesin olan bir sey varsa kitap alisverisi icin burayi tekrar kullanmayacagimdir. bu arada kitap debbie macomber- gul limani otelibilen okuyan duyan varsa kitabin sonu icin mesaj kutumu yesillendirebilirler.", negative
"bes para etmez rezil bir siteleri var.", negative
"sitesi cokmus site. kufredicem valla.", negative
"sitesi hala kendine -ve bize- gelememis.", negative
"harf hatasi da yapan site.sherlock holmes yerine sharlock holmes yazmislar.", negative

























